date,count,total_count,ratio
2023-06-28 00:00:00,1,1513,0.0006609385327164573
2023-06-29 00:00:00,15,1371,0.010940919037199124
2023-06-30 00:00:00,2,1334,0.0014992503748125937
2023-07-01 00:00:00,0,1189,0
2023-07-02 00:00:00,1,658,0.001519756838905775
2023-07-03 00:00:00,9,1092,0.008241758241758242
2023-07-04 00:00:00,0,1281,0
2023-07-05 00:00:00,7,1303,0.005372217958557176
2023-07-06 00:00:00,3,1300,0.002307692307692308
2023-07-07 00:00:00,2,1354,0.0014771048744460858
2023-07-08 00:00:00,2,837,0.0023894862604540022
2023-07-09 00:00:00,0,669,0
2023-07-10 00:00:00,0,1136,0
2023-07-11 00:00:00,10,1194,0.008375209380234505
2023-07-12 00:00:00,0,1245,0
2023-07-13 00:00:00,0,1218,0
2023-07-14 00:00:00,11,1156,0.009515570934256055
2023-07-15 00:00:00,2,960,0.0020833333333333333
2023-07-16 00:00:00,3,705,0.00425531914893617
2023-07-17 00:00:00,6,1100,0.005454545454545455
2023-07-18 00:00:00,11,1140,0.009649122807017544
2023-07-19 00:00:00,2,1180,0.001694915254237288
2023-07-20 00:00:00,2,1144,0.0017482517482517483
2023-07-21 00:00:00,7,1149,0.006092254134029591
2023-07-22 00:00:00,0,994,0
2023-07-23 00:00:00,1,693,0.001443001443001443
2023-07-24 00:00:00,2,1105,0.0018099547511312218
2023-07-25 00:00:00,0,1045,0
2023-07-26 00:00:00,8,1077,0.007428040854224698
2023-07-27 00:00:00,2,1174,0.0017035775127768314
2023-07-28 00:00:00,2,1115,0.0017937219730941704
2023-07-29 00:00:00,0,884,0
2023-07-30 00:00:00,2,682,0.002932551319648094
2023-07-31 00:00:00,0,908,0
2023-08-01 00:00:00,0,984,0
2023-08-02 00:00:00,2,1146,0.0017452006980802793
2023-08-03 00:00:00,1,1135,0.000881057268722467
2023-08-04 00:00:00,4,1110,0.0036036036036036037
2023-08-05 00:00:00,0,959,0
2023-08-06 00:00:00,0,705,0
2023-08-07 00:00:00,0,1118,0
2023-08-08 00:00:00,0,1154,0
2023-08-09 00:00:00,0,1221,0
2023-08-10 00:00:00,1,1190,0.0008403361344537816
2023-08-11 00:00:00,1,1288,0.0007763975155279503
